Brand_ID,Country,Year,Sustainability_Rating,Material_Type,Eco_Friendly_Manufacturing,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Recycling_Programs,Product_Lines,Average_Price_USD,Market_Trend,Certifications,Z_Carbon_Footprint,Z_Water_Usage,Z_Waste_Production
BRAND-2497,UK,2016,C,Organic Cotton,1,298.06,4865368.84,51702.18,0,18,469.03,Declining,B Corp,0.33435882871302536,"1,642,876,889,677,120",0.05548647870282236
BRAND-2498,Italy,2013,D,Bamboo Fabric,1,176.15,379496.32,19197.34,1,9,52.43,Growing,Fair Trade,-0.51942401670871,"-14,965,114,138,474,200","-10,753,720,749,902,900"
BRAND-2499,France,2017,A,Bamboo Fabric,1,365.44,1406463.57,13530.05,1,5,303.39,Stable,0ne,0.80624700953918,-0.7777997343740253,"-12,725,397,390,292,300"
BRAND-2500,UK,2021,C,Vegan Leather,1,201.2,2944585.54,96839.71,0,20,490.03,Stable,0ne,-0.34398918545766854,0.2986379264117822,"16,258,422,132,051,200"
BRAND-2501,China,2017,B,Organic Cotton,0,44.88,4538357.36,68445.83,1,14,225.99,Declining,OEKO-TEX,"-14,387,585,595,559,800","1,414,021,519,656,430",0.6380058765076961
BRAND-2502,Brazil,2018,C,Organic Cotton,0,494.05,415585.8,17497.36,1,18,414.83,Stable,B Corp,"17,069,525,443,574,000","-14,712,545,901,443,100","-11,345,151,725,753,600"
BRAND-2503,Australia,2024,A,Tencel,1,276.99,4019499.89,46249.91,0,2,362.89,Declining,0ne,0.18679747564079208,"10,509,048,538,902,900",-0.13420053918572505
BRAND-2504,India,2016,A,Vegan Leather,1,28.91,1920662.22,17190.34,0,11,117.91,Declining,OEKO-TEX,"-15,506,026,415,950,700",-0.4179434922938084,"-11,451,965,416,624"
BRAND-2505,Italy,2010,A,Recycled Pol1ter,1,101.89,81446.99,11490.76,0,17,405.24,Growing,GOTS,"-10,394,954,964,972,200","-17,050,979,432,914,900","-13,434,875,898,711,600"
BRAND-2506,Japan,2013,A,Recycled Pol1ter,0,140.07,3213505.28,78935.44,0,4,359.81,Stable,GOTS,-0.7721062008020265,0.48683843424584383,"10,029,443,039,358,800"
BRAND-2507,Australia,2010,A,Organic Cotton,0,337.2,466249.42,25003.48,0,1,302.01,Declining,B Corp,0.6084713754262294,"-1,435,798,215,641,220",-0.8733737546497012
BRAND-2508,Germany,2019,D,Tencel,1,167.2,4196493.27,66043.78,0,13,89.47,Stable,OEKO-TEX,-0.5821043256786431,"11,747,717,146,840,200",0.5544374359647322
BRAND-2509,UK,2022,C,Organic Cotton,1,482.43,296980.98,84558.85,1,1,497.71,Growing,GOTS,"1,625,573,193,493,640","-15,542,588,625,549,800","11,985,853,622,959,100"
BRAND-2510,UK,2022,C,Vegan Leather,0,499.1,861878.24,44698.0,1,19,26.21,Stable,B Corp,"17,423,196,460,666,900","-11,589,217,586,069,000",-0.1881922123661465
BRAND-2511,Japan,2013,A,Tencel,0,494.13,2207158.78,88766.29,0,5,277.56,Growing,Fair Trade,"17,075,128,152,755,600",-0.21744204124855704,"13,449,641,635,190,700"
BRAND-2512,Brazil,2020,B,Recycled Pol1ter,1,424.0,2742075.2,9897.32,1,10,218.57,Declining,B Corp,"12,163,653,216,374,200",0.15691330318535607,"-13,989,241,111,337,400"
BRAND-2513,China,2016,D,Organic Cotton,1,79.17,4712612.7,66285.86,1,9,386.1,Growing,B Corp,"-11,986,124,372,566,500","15,359,721,934,180,400",0.562859512144096
BRAND-2514,Brazil,2014,C,Hemp,0,415.03,4326261.6,5851.12,0,11,325.53,Stable,B Corp,"11,535,449,449,379,400","1,265,588,646,184,770","-1,539,693,297,505,770"
BRAND-2515,USA,2019,A,Vegan Leather,0,247.69,1314769.31,18247.21,0,4,140.71,Stable,GOTS,-0.018401748137871318,-0.8419709487946122,"-11,084,275,411,184,300"
BRAND-2516,China,2016,C,Tencel,1,483.63,4457356.53,42521.79,0,19,55.59,Growing,Fair Trade,"163,397,725,726,615","13,573,339,840,334,200",-0.2639035739089967
BRAND-2517,Germany,2022,D,Hemp,0,254.26,687944.66,30042.02,0,9,489.36,Stable,GOTS,0.027610501016593413,"-12,806,472,521,887,300",-0.6980805965500175
BRAND-2518,USA,2010,B,Hemp,0,163.36,1989050.63,68469.34,1,4,322.38,Declining,GOTS,-0.6089973297506588,-0.3700826194104566,0.638823800379874
BRAND-2519,India,2022,D,Bamboo Fabric,0,182.61,1625445.98,35749.04,1,3,458.19,Stable,Fair Trade,-0.47418214006672477,-0.6245473150137852,-0.4995307072689844
BRAND-2520,Italy,2013,A,Bamboo Fabric,0,67.07,3708798.76,41300.66,1,19,130.48,Declining,B Corp,"-1,283,353,413,629,410",0.8334641020488088,-0.30638725651353416
BRAND-2521,Japan,2020,B,Organic Cotton,0,69.51,1009686.29,25344.22,1,1,176.61,Growing,0ne,"-12,662,651,506,253,100","-10,554,799,284,461,200",-0.8615192510254597
BRAND-2522,Italy,2021,C,Hemp,1,396.12,4126550.58,8885.89,0,13,184.63,Growing,OEKO-TEX,"1,021,110,906,656,220","11,258,230,961,211,800","-14,341,122,328,707,400"
BRAND-2523,Brazil,2019,A,Bamboo Fabric,0,220.89,1339934.97,7853.64,1,15,200.18,Declining,GOTS,-0.206092505723816,-0.8243590397842163,"-14,700,246,921,245,000"
BRAND-2524,Australia,2022,B,Bamboo Fabric,1,325.65,3056954.38,98131.98,0,8,68.06,Declining,B Corp,0.5275822616158689,0.3772780171419176,"16,708,008,896,108,800"
BRAND-2525,UK,2022,B,Bamboo Fabric,0,469.86,4142263.83,66836.04,0,16,378.45,Stable,Fair Trade,"15,375,406,254,766,500","1,136,819,840,464,760",0.5820005311145284
BRAND-2526,Germany,2013,D,Recycled Pol1ter,0,165.23,2796750.35,72669.02,1,19,157.53,Stable,GOTS,-0.5959009970385054,0.19517710262195928,0.7849326275814206
BRAND-2527,USA,2012,B,Bamboo Fabric,1,264.8,3865331.28,20602.3,1,18,356.29,Stable,B Corp,0.10142619448509566,0.9430116561128781,"-10,264,928,608,918,200"
BRAND-2528,Brazil,2010,A,Recycled Pol1ter,1,39.47,4443449.7,83434.67,1,8,61.4,Growing,GOTS,"-14,766,468,803,970,200","13,476,014,427,615,800","11,594,746,154,381,900"
BRAND-2529,India,2019,C,Vegan Leather,0,394.41,381611.07,50848.63,1,2,432.54,Stable,0ne,"10,091,351,157,804,000","-14,950,314,294,329,500",0.025791075848823883
BRAND-2530,Japan,2022,B,Vegan Leather,0,261.97,1590748.1,19930.54,1,4,212.25,Declining,GOTS,0.08160661075493818,-0.6488302428374002,"-1,049,863,704,803,950"
BRAND-2531,UK,2014,B,Organic Cotton,1,75.23,3621746.38,35384.95,1,4,58.24,Growing,GOTS,"-1,226,205,779,976,370",0.7725414560423696,-0.5121975682907317
BRAND-2532,UK,2010,D,Recycled Pol1ter,0,288.98,903665.68,26129.58,0,10,227.62,Stable,GOTS,0.27076807950107107,"-11,296,772,805,738,400",-0.834196210095911
BRAND-2533,UK,2019,A,Bamboo Fabric,0,20.72,2123287.1,1263.32,1,13,96.0,Stable,OEKO-TEX,"-16,079,603,768,424,100",-0.2761387095143224,"-1,699,305,000,643,930"
BRAND-2534,Brazil,2016,B,Recycled Pol1ter,0,284.44,2463684.58,34474.24,0,12,289.7,Stable,Fair Trade,0.23897270489509376,-0.03791529534087834,-0.5438815942214502
BRAND-2535,India,2013,B,Tencel,0,476.08,466360.69,55222.11,0,13,222.45,Growing,GOTS,"15,811,016,893,641,300","-1,435,720,344,561,520",0.17794648616328107
BRAND-2536,India,2021,C,Recycled Pol1ter,0,172.74,3506038.72,3534.44,1,1,43.26,Declining,OEKO-TEX,-0.5433055645955782,0.6915647290371638,"-16,202,916,759,063,400"
BRAND-2537,Australia,2010,C,Bamboo Fabric,1,72.89,4945620.14,49427.07,0,19,77.59,Stable,0ne,"-12,425,937,043,327,600","1,699,039,875,013,720",-0.023665659996914345
BRAND-2538,Germany,2013,C,Organic Cotton,1,159.59,3212929.29,64938.57,0,19,158.37,Growing,0ne,-0.6354000967692788,0.4864353340104082,0.5159866642603592
BRAND-2539,Italy,2011,A,Organic Cotton,0,186.88,918000.8,54416.23,1,18,265.82,Stable,Fair Trade,-0.4442776798095613,"-11,196,450,052,791,300",0.1499095448569954
BRAND-2540,Japan,2012,C,Recycled Pol1ter,0,206.82,4191280.73,11647.47,0,7,231.18,Stable,OEKO-TEX,-0.30463015345643685,"11,711,237,761,760,300","-13,380,355,758,342,000"
BRAND-2541,Italy,2020,A,Recycled Pol1ter,1,284.67,2725173.13,21054.7,1,19,230.65,Stable,GOTS,0.24058348378482403,0.1450845763040683,"-1,010,753,653,755,560"
BRAND-2542,Germany,2014,C,Hemp,1,172.76,3495196.09,7349.13,0,20,202.87,Growing,GOTS,-0.5431654968660367,0.6839766342686024,"-14,875,768,304,806,200"
BRAND-2543,USA,2019,A,Bamboo Fabric,1,284.63,3698349.06,54113.59,0,10,230.71,Stable,OEKO-TEX,0.24030334832574038,0.8261509949979337,0.13938055801412236
BRAND-2544,France,2011,A,Tencel,1,355.83,3159304.66,19805.45,1,13,483.54,Growing,GOTS,0.7389444654943692,0.4489067293850518,"-10,542,156,442,837,800"
BRAND-2545,France,2015,C,Recycled Pol1ter,0,498.54,3036125.03,68882.94,0,17,497.54,Declining,0ne,"17,383,977,496,395,200",0.3627008267584469,0.6532131374080666
BRAND-2546,France,2016,B,Hemp,1,308.62,2252190.25,92264.19,0,8,493.03,Growing,B Corp,0.4083145899110692,-0.18592726467427373,"14,666,577,369,980,700"
BRAND-2547,China,2020,C,Hemp,0,391.19,1265426.81,75787.21,0,4,291.59,Stable,B Corp,0.9865842113241828,-0.876502752067225,0.8934159129487795
BRAND-2548,Italy,2018,A,Hemp,0,418.22,3497048.84,42439.11,1,18,354.99,Growing,Fair Trade,"11,758,857,477,998,500",0.685273260878793,-0.26678004969596714
BRAND-2549,Italy,2011,C,Vegan Leather,0,14.58,2057436.42,99538.65,0,11,234.21,Stable,0ne,"-16,509,611,698,117,300",-0.32222358010514746,"17,197,395,954,074,100"
BRAND-2550,USA,2018,A,Organic Cotton,0,253.09,933693.58,51855.95,0,16,33.27,Stable,GOTS,0.019416538838401144,"-110,866,258,663,881",0.06083620876768
BRAND-2551,India,2015,D,Recycled Pol1ter,1,67.96,610682.29,94490.89,0,2,158.14,Growing,B Corp,"-1,277,120,399,664,800","-13,347,184,678,996,400","15,441,256,692,047,300"
BRAND-2552,India,2011,D,Hemp,0,155.43,2622621.25,50648.11,1,13,200.85,Stable,Fair Trade,-0.6645341845139626,0.0733147765290955,0.01881489146562002
BRAND-2553,Japan,2016,C,Hemp,1,288.78,1660816.77,46498.49,0,13,177.34,Growing,GOTS,0.26936740220565325,-0.5997934585639316,-0.12555232497279464
BRAND-2554,Italy,2012,D,Vegan Leather,0,90.25,445499.98,12954.86,1,1,399.26,Growing,OEKO-TEX,"-11,210,149,150,905,200","-14,503,194,818,943,900","-1,292,550,867,571,890"
BRAND-2555,France,2024,B,Tencel,0,38.3,4687909.32,29642.77,0,4,102.1,Growing,GOTS,"-148,484,084,257,522","15,186,838,059,563,400",-0.7119706903810279
BRAND-2556,Australia,2013,C,Recycled Pol1ter,1,278.84,3079898.18,6113.26,1,19,119.64,Declining,Fair Trade,0.19975374062340367,0.39333498198816946,"-15,305,733,245,643,600"
BRAND-2557,UK,2021,C,Recycled Pol1ter,0,98.57,2061470.05,15256.7,1,5,418.79,Stable,Fair Trade,"-10,627,467,396,011,500",-0.3194006887308857,"-12,124,687,796,972,000"
BRAND-2558,France,2017,A,Bamboo Fabric,1,204.44,2500599.55,87668.24,0,19,490.2,Growing,OEKO-TEX,-0.32129821327190505,-0.0120807615848993,"13,067,624,915,562,800"
BRAND-2559,France,2021,C,Tencel,0,302.57,107772.73,61651.14,0,8,278.84,Growing,0ne,0.36594410172468983,"-1,686,674,165,114,750",0.4016154403082534
BRAND-2560,India,2014,D,Organic Cotton,0,221.66,4867497.47,85114.93,0,5,135.78,Declining,Fair Trade,-0.20069989813645855,"16,443,665,878,561,800","12,179,316,450,198,900"
BRAND-2561,Australia,2024,B,Vegan Leather,0,341.06,4420814.44,1552.44,1,19,429.56,Growing,0ne,0.6355044472277872,"13,317,604,062,242,200","-1,689,246,380,910,880"
BRAND-2562,France,2017,C,Vegan Leather,1,132.36,3625432.33,88454.87,0,15,365.3,Declining,Fair Trade,-0.8261023105403709,0.7751210274113252,"13,341,297,163,785,500"
BRAND-2563,Germany,2016,B,Recycled Pol1ter,1,289.76,626988.12,23685.88,0,4,218.9,Declining,0ne,0.2762307209531991,"-13,233,070,129,924,800",-0.919213673577038
BRAND-2564,UK,2010,B,Vegan Leather,1,370.06,891067.39,30771.64,0,13,79.07,Declining,B Corp,0.8386026550633243,"-11,384,940,545,891,700",-0.6726967762344715
BRAND-2565,Italy,2021,D,Hemp,1,452.15,3580207.66,81035.1,1,3,344.85,Declining,GOTS,"14,135,106,509,674,300",0.7434710419523631,"1,075,992,455,252,650"
BRAND-2566,Italy,2011,A,Organic Cotton,0,272.28,1331362.9,42428.72,1,15,435.82,Stable,OEKO-TEX,0.15381152533370976,-0.8303581082318845,-0.267141522645007
BRAND-2567,Japan,2015,A,Hemp,0,4.08,789317.49,7739.52,0,20,217.38,Stable,Fair Trade,"-17,244,967,278,211,500","-12,097,025,975,249,400","-1,473,994,980,184,600"
BRAND-2568,Australia,2010,A,Tencel,1,469.03,1161031.52,45560.58,1,16,192.65,Declining,Fair Trade,"15,317,278,147,006,700",-0.9495626419566179,-0.15818265159782363
BRAND-2569,India,2021,C,Organic Cotton,0,211.63,3485391.66,73079.93,0,17,288.15,Growing,OEKO-TEX,-0.27094386450164604,0.6771151122954536,0.7992283782541827
BRAND-2570,USA,2014,D,Organic Cotton,0,166.51,2689529.66,32123.4,0,19,443.87,Declining,Fair Trade,-0.5869366623478334,0.12013988776997966,-0.6256684149645743
BRAND-2571,India,2020,D,Recycled Pol1ter,1,104.93,827473.56,86345.23,1,12,392.98,Growing,OEKO-TEX,"-10,182,052,016,068,800","-11,829,994,936,510,800","12,607,343,562,040,900"
BRAND-2572,Japan,2011,B,Vegan Leather,1,328.25,627174.29,48240.57,1,3,285.95,Declining,0ne,0.5457910664562965,"-1,323,176,723,975,600",-0.06494454873954111
BRAND-2573,Italy,2013,C,Vegan Leather,0,70.2,1909462.99,41018.07,0,14,142.96,Growing,OEKO-TEX,"-12,614,328,139,561,200",-0.4257811496310885,-0.3162186944990201
BRAND-2574,UK,2018,B,Organic Cotton,1,372.82,4674975.33,66052.46,1,17,136.28,Stable,GOTS,0.8579320017400857,"15,096,320,960,063,000",0.554739417215711
BRAND-2575,Australia,2017,A,Vegan Leather,1,409.0,3747045.13,77855.21,1,15,245.12,Stable,0ne,"1,111,314,524,481,110",0.8602304013796406,0.9653625980897422
BRAND-2576,Germany,2020,C,Organic Cotton,0,140.3,3632573.67,52021.21,1,16,330.09,Declining,GOTS,-0.7704954219122963,0.7801188152814743,0.06658568129495061
BRAND-2577,Australia,2013,A,Recycled Pol1ter,0,303.25,4750135.64,10989.62,0,17,229.03,Stable,GOTS,0.37070640452910936,"15,622,322,082,590,000","-13,609,224,843,545,000"
BRAND-2578,China,2012,A,Bamboo Fabric,0,133.28,4520320.35,79642.13,1,1,397.68,Growing,OEKO-TEX,-0.8196591949814505,"14,013,985,175,599,300","102,753,037,884,994"
BRAND-2579,Germany,2017,A,Tencel,0,40.05,4978077.44,12817.51,1,14,379.75,Growing,B Corp,"-14,725,849,162,403,100","17,217,547,576,881","-12,973,293,381,735,000"
BRAND-2580,China,2021,A,Hemp,1,410.18,4741460.04,4897.25,1,10,326.1,Stable,OEKO-TEX,"11,195,785,205,240,700","15,561,606,854,850,800","-15,728,788,799,793,800"
BRAND-2581,Germany,2013,B,Vegan Leather,1,260.84,893190.55,57771.88,0,16,371.27,Declining,OEKO-TEX,0.07369278403582895,"-11,370,081,845,291,600",0.26665417444755185
BRAND-2582,Germany,2015,A,Vegan Leather,0,235.4,4425754.09,41711.16,0,14,88.5,Declining,B Corp,-0.10447336794127646,"13,352,173,656,818,000",-0.2921057699321197
BRAND-2583,France,2015,C,Bamboo Fabric,1,78.35,4226095.97,67849.08,1,17,307.37,Growing,GOTS,"-12,043,552,141,678,600","11,954,888,370,985,400",0.6172446655029237
BRAND-2584,Italy,2015,C,Organic Cotton,1,19.45,4670859.99,77592.75,1,6,428.13,Stable,B Corp,"-1,616,854,677,668,310","1,506,752,020,791,630",0.9562314921989794
BRAND-2585,Japan,2022,A,Bamboo Fabric,1,189.44,2043770.83,51943.65,1,10,65.65,Growing,B Corp,-0.4263490104282173,-0.3317872922292632,0.06388733269749758
BRAND-2586,USA,2019,C,Vegan Leather,0,300.35,2980869.49,66436.74,1,11,205.06,Growing,B Corp,0.3503965837455558,0.3240308477950386,0.5681086977601834
BRAND-2587,Germany,2014,C,Vegan Leather,1,144.69,1794898.18,60101.62,0,10,496.22,Declining,0ne,-0.7397505552778822,-0.5059580656950146,0.3477069163432514
BRAND-2588,Italy,2012,C,Bamboo Fabric,0,161.83,1447856.04,51007.67,0,10,137.4,Declining,OEKO-TEX,-0.6197125110606027,-0.7488316717301071,0.03132415167320433
BRAND-2589,China,2023,A,Organic Cotton,1,390.55,920695.73,45650.07,0,11,384.83,Declining,Fair Trade,0.9821020439788469,"-11,177,589,883,040,400",-0.15506925273260866
BRAND-2590,Germany,2012,D,Vegan Leather,1,102.71,2121878.84,11081.99,0,12,416.46,Growing,0ne,"-10,337,527,195,860,100",-0.2771242647106886,"-13,577,088,889,451,800"
BRAND-2591,Brazil,2021,B,Vegan Leather,1,186.73,322332.45,32245.27,1,14,320.74,Growing,0ne,-0.4453281877811245,"-1,536,516,916,469,730",-0.6214285007875292
BRAND-2592,Australia,2010,B,Vegan Leather,0,11.72,681572.09,24573.01,0,8,463.09,Growing,0ne,"-16,709,908,551,362,000","-12,851,070,248,711,200",-0.8883500068511666
BRAND-2593,Italy,2021,A,Hemp,1,423.43,1832653.08,51706.82,0,18,361.81,Stable,0ne,"12,123,733,913,454,800",-0.47953571621176627,0.05564790646832238
BRAND-2594,France,2012,D,Bamboo Fabric,0,316.77,3266475.43,17623.19,1,7,393.37,Declining,B Corp,0.46539218969933205,0.5239090082767666,"-11,301,374,881,501,800"
BRAND-2595,China,2022,D,Bamboo Fabric,0,269.12,1314877.66,87296.0,0,11,479.14,Stable,B Corp,0.13168082406611353,-0.8418951212446384,"12,938,120,882,309,100"
BRAND-2596,Japan,2018,C,Tencel,0,153.04,3283805.44,2531.07,1,12,258.66,Growing,0ne,-0.6812722781942019,0.5360372242372957,"-16,551,993,864,817,200"
BRAND-2597,India,2013,D,Organic Cotton,1,164.71,477466.32,2066.59,1,3,204.62,Declining,0ne,-0.5995427580065907,"-14,279,481,921,497,400","-16,713,588,624,557,400"
BRAND-2598,India,2014,D,Recycled Pol1ter,0,302.78,1829544.84,85298.42,0,20,273.23,Declining,GOTS,0.3674148128848781,-0.4817109836222961,"12,243,153,477,551,500"
BRAND-2599,Australia,2011,B,Recycled Pol1ter,0,143.7,2054168.96,80198.17,0,17,420.8,Stable,0ne,-0.746683907890199,-0.32451027587291625,"10,468,752,699,552,400"
BRAND-2600,Japan,2017,A,Bamboo Fabric,1,89.9,4119517.03,87854.7,1,1,455.54,Growing,OEKO-TEX,"-11,234,661,003,575,000","1,120,900,743,891,190","1,313,249,521,977,650"
BRAND-2601,France,2010,C,Hemp,1,274.24,2842033.52,51742.24,0,3,491.82,Declining,GOTS,0.1675381628288015,0.22686802865935668,0.05688018479892817
BRAND-2602,Brazil,2022,A,Tencel,0,362.83,3163510.53,97776.84,1,14,116.66,Declining,0ne,0.7879681708339816,0.4518501610196502,"16,584,454,032,661,200"
BRAND-2603,Italy,2014,C,Recycled Pol1ter,0,313.43,1154910.83,85137.39,1,6,192.39,Declining,GOTS,0.44200087886586004,-0.9538461392048856,"12,187,130,389,020,300"
BRAND-2604,USA,2010,C,Hemp,0,221.94,1846909.38,35031.22,0,8,175.29,Growing,B Corp,-0.19873894992287405,-0.4695586022229059,-0.5245040000774398
BRAND-2605,Brazil,2019,D,Organic Cotton,0,64.45,3102950.27,30217.96,0,12,189.47,Growing,OEKO-TEX,"-13,017,022,861,993,800",0.40946773239405815,-0.6919595618383634
BRAND-2606,France,2012,C,Recycled Pol1ter,1,134.31,4399857.07,2556.16,1,6,435.44,Growing,0ne,-0.8124457069100504,"1,317,093,622,458,680","-16,543,264,936,721,500"
BRAND-2607,France,2015,B,Vegan Leather,0,7.0,3169421.23,76029.43,0,15,98.52,Stable,OEKO-TEX,"-17,040,468,393,080,500",0.4559866990873087,0.9018428597934812
BRAND-2608,Germany,2020,C,Recycled Pol1ter,1,80.29,3631690.44,86154.5,0,6,340.78,Growing,Fair Trade,"-11,907,686,444,023,100",0.7795006965277738,"12,540,987,704,899,000"
BRAND-2609,UK,2014,D,Bamboo Fabric,0,3.48,3491775.11,52976.72,1,19,281.6,Growing,0ne,"-17,286,987,597,074,000",0.681582499225596,0.09982832013394546
BRAND-2610,France,2018,D,Organic Cotton,0,364.34,2173061.89,24665.09,0,1,374.69,Stable,0ne,0.7985432844143837,-0.24130437286304574,-0.8851465006771917
BRAND-2611,Brazil,2018,C,Tencel,0,41.81,379486.38,39295.98,0,4,100.92,Growing,GOTS,"-14,602,589,560,406,400","-1,496,518,370,246,560",-0.3761310093028886
BRAND-2612,Brazil,2013,B,Organic Cotton,1,384.18,4592509.81,18019.05,1,14,393.63,Declining,Fair Trade,0.9374904721197996,"14,519,195,132,751,100","-1,116,365,334,001,290"
BRAND-2613,Italy,2022,B,Hemp,0,9.77,4178171.37,59245.15,1,20,188.41,Stable,Fair Trade,"-16,846,474,587,665,200","1,161,949,335,469,750",0.31790992532648144
BRAND-2614,Australia,2024,D,Vegan Leather,0,215.01,2131563.75,53848.47,1,4,250.06,Stable,0ne,-0.24727241820909038,-0.2703463874885582,0.13015690948193104
BRAND-2615,Australia,2022,B,Tencel,1,319.81,2688317.61,43498.29,0,11,192.07,Growing,Fair Trade,0.48668248458967817,0.11929164797352468,-0.2299306831739145
BRAND-2616,China,2016,C,Vegan Leather,1,435.51,4047638.56,57962.97,0,12,260.9,Growing,OEKO-TEX,"12,969,742,999,887,000","10,705,973,910,903,300",0.27330228472975054
BRAND-2617,USA,2023,A,Vegan Leather,0,482.46,4325230.52,40931.46,0,19,257.17,Stable,0ne,"16,257,832,950,879,500","12,648,670,562,426,600",-0.3192318968201317
BRAND-2618,China,2013,D,Hemp,1,93.81,3825551.56,96089.8,0,10,228.21,Stable,B Corp,"-10,960,828,592,320,900",0.9151722587317236,"159,975,249,432,018"
BRAND-2619,UK,2018,B,Tencel,1,239.29,3445560.07,4834.25,1,20,332.51,Stable,B Corp,-0.07723019454540624,0.6492394142680861,"-1,575,070,679,381,640"
BRAND-2620,Brazil,2021,B,Recycled Pol1ter,0,410.5,3784733.2,83636.08,1,15,436.54,Declining,Fair Trade,"1,121,819,604,196,740",0.8866059806260199,"11,664,817,633,367,600"
BRAND-2621,UK,2015,B,Organic Cotton,1,69.83,1813741.12,81882.86,0,14,228.7,Stable,OEKO-TEX,"-12,640,240,669,526,500",-0.4927710423954725,"11,054,864,213,044,400"
BRAND-2622,USA,2014,D,Vegan Leather,1,266.96,3875533.1,25205.74,1,7,139.31,Growing,Fair Trade,0.1165535092756044,0.9501512870854193,-0.8663370348544347
BRAND-2623,Brazil,2016,A,Tencel,1,160.13,1930298.59,60972.73,1,10,245.27,Stable,B Corp,-0.6316182680716516,-0.4111995852541952,0.37801323979254736
BRAND-2624,Italy,2011,D,Vegan Leather,1,232.42,1083364.53,32120.98,1,12,148.6,Growing,GOTS,-0.12534345964299728,"-10,039,170,265,025,100",-0.6257526078939946
BRAND-2625,Japan,2019,A,Vegan Leather,1,139.46,3636684.5,5089.55,0,16,40.83,Declining,B Corp,-0.7763782665530498,0.7829957342224919,"-1,566,188,673,232,470"
BRAND-2626,Brazil,2018,C,Tencel,1,184.98,1242178.06,54577.78,1,8,220.95,Growing,GOTS,-0.45758411411602756,-0.8927731328005515,0.15552994475279916
BRAND-2627,Italy,2023,C,Hemp,1,309.66,1915812.04,57707.49,0,16,171.23,Declining,OEKO-TEX,0.4155981118472403,-0.42133783716074374,0.2644140162965719
BRAND-2628,India,2019,B,Recycled Pol1ter,0,386.83,2140871.57,63860.88,0,7,52.96,Declining,B Corp,0.9560494462840813,-0.26383241253518364,0.4784933261996415
BRAND-2629,Japan,2024,B,Vegan Leather,0,176.43,567983.28,4614.17,1,11,258.43,Growing,0ne,-0.5174630684951255,"-13,646,008,981,221,800","-15,827,273,652,935,500"
BRAND-2630,Brazil,2020,C,Recycled Pol1ter,0,477.4,1710459.67,79644.29,0,5,374.25,Growing,OEKO-TEX,"15,903,461,595,138,900",-0.5650514236714558,"1,027,605,526,258,010"
BRAND-2631,Italy,2018,B,Organic Cotton,1,292.2,1859909.73,23092.42,1,13,127.56,Declining,Fair Trade,0.2933189839572926,-0.4604604509603003,-0.9398604239463589
